StationCode,AnalyteName,UnitName,Result,SampleDate
IA-RW-03,Chromium,ug/L,0.586,01/10/2018
LE-RW-21,Chromium,ug/L,0.692,01/10/2018
ME-CC,Alachlor,ug/L,0.22,01/10/2018
ME-CC,Aluminum,ug/L,17000,01/10/2018
SP-RW-20,Chromium,ug/L,0.471,01/10/2018
IB-RW-14,Chromium,ug/L,0.341,01/10/2018
IB-RW-14,Chromium,ug/L,0.355,01/10/2018
OA-RW-08,Chromium,ug/L,0.602,01/10/2018
IB-RW-12,Chromium,ug/L,0.505,01/10/2018
OA-RW-08,Chromium,ug/L,0.673,01/10/2018
IB-RW-14,Chromium,ug/L,0.401,01/10/2018
ME-CC,Chromium,ug/L,0.3,01/10/2018
OB-RW-16,Chromium,ug/L,0.583,01/10/2018
FH-RW-07,Chromium,ug/L,0.449,01/10/2018
CS-RW-01,Chromium,ug/L,2.08,01/10/2018
OA-RW-09,Chromium,ug/L,0.561,01/10/2018
OB-RW-17,Chromium,ug/L,0.598,01/10/2018
IB-RW-15,Chromium,ug/L,0.444,01/10/2018
SP-RW-18,Chromium,ug/L,0.734,01/10/2018
LE-RW-22,Chromium,ug/L,0.682,01/10/2018
IA-RW-05,Chromium,ug/L,0.493,01/10/2018
ME-CC,Aluminum,ug/L,11,01/10/2018
LE-RW-22,Chromium,ug/L,2.42,01/10/2018
OB-RW-16,Chromium,ug/L,0.604,01/10/2018
LE-RW-21,Chromium,ug/L,1.39,01/10/2018
IB-RW-15,Chromium,ug/L,0.486,01/10/2018
IA-RW-03,Chromium,ug/L,0.578,01/10/2018
SP-RW-18,Chromium,ug/L,0.716,01/10/2018
OB-RW-16,Chromium,ug/L,0.583,01/10/2018
OB-RW-16,Chromium,ug/L,0.604,01/10/2018
LE-RW-21,Chromium,ug/L,1.39,01/10/2018
OB-RW-17,Chromium,ug/L,0.705,01/10/2018
IB-RW-14,Chromium,ug/L,0.398,01/10/2018
541MER531,Aldrin,ug/L,0.183,01/11/2011
541MER531,Aldrin,ug/L,0.185,01/11/2011
ASBS-TRI000_ORW,Chromium,ug/L,2.854,01/11/2014
ASBS-REF_MartinCreek,Acenaphthene,ug/L,0.0013,01/11/2014
ASBS-TRI000_ORW,Chromium,ug/L,2.1357,01/11/2014
ASBS-REF_MartinCreek,Chromium,ug/L,3.7984,01/11/2014
ASBS-REF_MartinCreek,Chromium,ug/L,3.7196,01/11/2014
ASBS-TRI000_ORW,Chromium,ug/L,2.764,01/11/2014
SLR-TWAS-1,Chromium,ug/L,0.079,01/12/2011
SLR-TWAS-1,Chromium,ug/L,0.95,01/12/2011
SDC-TWAS-2,Chromium,ug/L,1.1,01/12/2011
SLR-TWAS-2,Chromium,ug/L,0.13,01/12/2011
SLR-MLS,Chromium,ug/L,0.11,01/12/2011
SLR-MLS,Chromium,ug/L,58.7,01/12/2011
SLR-TWAS-2,Chromium,ug/L,2.1,01/12/2011
SLR-MLS,Chromium,ug/L,0.84,01/12/2011
SDC-TWAS-2,Chromium,ug/L,0.14,01/12/2011
SLR-MLS,Chromium,ug/L,60.8,01/12/2011
SLR-MLS,Chromium,ug/L,60.8,01/12/2011
SLR-MLS,Chromium,ug/L,58.7,01/12/2011
801TMS746,Chromium,ug/L,4.9,01/12/2019
801TMS746,Chromium,ug/L,1.1,01/12/2019
541MER531,Aldrin,ug/L,0.137,01/13/2015
541MER531,Aldrin,ug/L,0.126,01/13/2015
315CAU,Aluminum,ug/L,1.04,01/13/2020
315CAU,Chromium,ug/L,0.1,01/13/2020
315SMC,Aluminum,ug/L,22.3,01/13/2020
315SCC,Chromium,ug/L,0.42,01/13/2020
315APC,Aluminum,ug/L,450,01/13/2020
315CAU,Aluminum,ug/L,0.93,01/13/2020
315SCC,Aluminum,ug/L,158,01/13/2020
315SMC,Chromium,ug/L,0.07,01/13/2020
315FRC,Aluminum,ug/L,2.54,01/13/2020
315YSI,Aluminum,ug/L,8.62,01/13/2020
315APC,Chromium,ug/L,1.78,01/13/2020
315ROM,Chromium,ug/L,0.08,01/13/2020
315MTC,Aluminum,ug/L,4.97,01/13/2020
315APC,Chromium,ug/L,1.78,01/13/2020
315MIS,Aluminum,ug/L,29.9,01/13/2020
315FRC,Chromium,ug/L,0.37,01/13/2020
315RIN,Aluminum,ug/L,6.78,01/13/2020
315APC,Chromium,ug/L,0.84,01/13/2020
315APC,Aluminum,ug/L,345,01/13/2020
315FRC,Aluminum,ug/L,20.5,01/13/2020
315RIN,Chromium,ug/L,0.14,01/13/2020
315MIU,Aluminum,ug/L,2.31,01/13/2020
315MIS,Chromium,ug/L,0.12,01/13/2020
315APC,Aluminum,ug/L,446,01/13/2020
315CRP,Aluminum,ug/L,1.44,01/13/2020
315FRC,Chromium,ug/L,0.23,01/13/2020
315ROM,Aluminum,ug/L,13.3,01/13/2020
SDR-MLS,Chromium,ug/L,0.14,01/14/2014
SR-MLS,Aldrin,ug/L,0.0444,01/14/2014
SR-MLS,Aluminum,ug/L,2.4,01/14/2014
SDR-MLS,Aluminum,ug/L,59.1,01/14/2014
TC-MLS-US,Chromium,ug/L,57.9,01/14/2014
SDR-MLS,Chromium,ug/L,57,01/14/2014
SDR-MLS,Chromium,ug/L,0.21,01/14/2014
TC-MLS-US,Chromium,ug/L,57.9,01/14/2014
SDR-MLS,Chromium,ug/L,57,01/14/2014
SDR-MLS,Aluminum,ug/L,59.5,01/14/2014
SDR-TWAS-3,Chromium,ug/L,0.13,01/14/2014
SR-MLS,Aluminum,ug/L,11.6,01/14/2014
SDR-MLS,Chromium,ug/L,57,01/14/2014
TC-MLS-US,Aluminum,ug/L,48.5,01/14/2014
SR-MLS,Acenaphthene,ug/L,9.39,01/14/2014
TC-MLS-US,Chromium,ug/L,57.9,01/14/2014
SR-MLS,Chromium,ug/L,0.052,01/14/2014
TC-MLS-US,Chromium,ug/L,57.9,01/14/2014
SR-TWAS-1,Chromium,ug/L,0.057,01/14/2014
SDR-MLS,Bifenthrin,ug/L,1.4133,01/14/2014
TC-MLS-US,Chromium,ug/L,57.9,01/14/2014
SDR-MLS,Aluminum,ug/L,59.1,01/14/2014
SR-MLS,Acenaphthene,ug/L,9.25,01/14/2014
TC-MLS-US,Aluminum,ug/L,38.1,01/14/2014
TC-MLS-US,Chromium,ug/L,46.5,01/14/2014
SR-MLS,Acenaphthene,ug/L,9.39,01/14/2014
SDR-MLS,Chromium,ug/L,57.7,01/14/2014
SDR-MLS,Chromium,ug/L,57,01/14/2014
SR-MLS,Aldrin,ug/L,0.0444,01/14/2014
SR-MLS,Aluminum,ug/L,17,01/14/2014
SDR-MLS,Chromium,ug/L,57.7,01/14/2014
SDR-MLS,Chromium,ug/L,57.7,01/14/2014
SR-MLS,Chromium,ug/L,0.065,01/14/2014
SDR-MLS,Aluminum,ug/L,59.5,01/14/2014
MB-TWAS-2,Chromium,ug/L,0.078,01/14/2014
MB-TWAS-2,Aluminum,ug/L,59.2,01/14/2014
SR-MLS,Aluminum,ug/L,70.7,01/14/2014
MB-TWAS-2,Chromium,ug/L,0.053,01/14/2014
TC-MLS-US,Chromium,ug/L,46.5,01/14/2014
MB-TWAS-2,Aluminum,ug/L,63.8,01/14/2014
TC-MLS-US,Chromium,ug/L,46.5,01/14/2014
TC-MLS-US,Aluminum,ug/L,38.1,01/14/2014
541MER554,Aldrin,ug/L,0.178,01/14/2014
TC-MLS-US,Aluminum,ug/L,48.5,01/14/2014
SR-TWAS-1,Chromium,ug/L,0.12,01/14/2014
SDR-MLS,Bifenthrin,ug/L,1.2562,01/14/2014
SR-MLS,Aldrin,ug/L,0.0493,01/14/2014
TC-MLS-US,Chromium,ug/L,0.15,01/14/2014
SR-MLS,Aluminum,ug/L,8.5,01/14/2014
TC-MLS-US,Chromium,ug/L,46.5,01/14/2014
SDR-MLS,Chromium,ug/L,57.7,01/14/2014
SR-MLS,Acenaphthene,ug/L,9.25,01/14/2014
TC-MLS-US,Chromium,ug/L,0.11,01/14/2014
SDR-MLS,Chromium,ug/L,0.15,01/14/2014
541MER554,Aldrin,ug/L,0.181,01/14/2014
SDR-MLS,Chromium,ug/L,57,01/14/2014
SR-MLS,Aluminum,ug/L,74,01/14/2014
SR-MLS,Aldrin,ug/L,0.0493,01/14/2014
SDR-MLS,Chromium,ug/L,0.23,01/14/2014
TC-MLS-US,Chromium,ug/L,46.5,01/14/2014
SDR-MLS,Chromium,ug/L,57.7,01/14/2014
SDR-TWAS-3,Chromium,ug/L,0.045,01/14/2014
315ATU,Aluminum,ug/L,34.9,01/14/2020
315ABU,Aluminum,ug/L,17,01/14/2020
315ABU,Chromium,ug/L,0.11,01/14/2020
723STSDRN,Aluminum,ug/L,95,01/14/2020
723STSDRN,Chromium,ug/L,0.13,01/14/2020
315ATA,Chromium,ug/L,0.13,01/14/2020
723STSDRN,Chromium,ug/L,0.12,01/14/2020
315ANN,Chromium,ug/L,0.12,01/14/2020
315ANN,Aluminum,ug/L,17.9,01/14/2020
723STSDRN,Aluminum,ug/L,96.5,01/14/2020
315ATU,Chromium,ug/L,0.14,01/14/2020
315ANN,Aluminum,ug/L,19.2,01/14/2020
723STSDRN,Aluminum,ug/L,9.34,01/14/2020
315ATA,Aluminum,ug/L,44.8,01/14/2020
315ANN,Chromium,ug/L,0.12,01/14/2020
S02T_TODD,Bifenthrin,ug/L,0.0153,01/15/2019
S02T_ELLS,Bifenthrin,ug/L,0.0812,01/15/2019
05T_HONDO,Bifenthrin,ug/L,0.047,01/15/2019
114RR9498,Aluminum,ug/L,4590,01/16/2019
114FR0102,Aluminum,ug/L,7050,01/16/2019
114SR0761_SWAMP,Chromium,ug/L,11.7,01/16/2019
114RR9498,Chromium,ug/L,23.3,01/16/2019
114PL8130,Aluminum,ug/L,4900,01/16/2019
114PI5786,Aluminum,ug/L,8480,01/16/2019
114MW6173,Aluminum,ug/L,9360,01/16/2019
114FR0102,Chromium,ug/L,19.4,01/16/2019
114SR0761_SWAMP,Aluminum,ug/L,3500,01/16/2019
114PI5786,Chromium,ug/L,22,01/16/2019
114FR0102,Chromium,ug/L,22.3,01/16/2019
114MW6173,Chromium,ug/L,33.1,01/16/2019
114PL8130,Chromium,ug/L,10.8,01/16/2019
114PI5786,Chromium,ug/L,22.8,01/16/2019
114PI5786,Aluminum,ug/L,7890,01/16/2019
114FR0102,Aluminum,ug/L,8250,01/16/2019
114MW6173,Aluminum,ug/L,9380,01/16/2019
114CCPOTV,Chromium,ug/L,140,01/16/2019
114MW6173,Chromium,ug/L,551,01/16/2019
114MW6173,Aluminum,ug/L,8860,01/16/2019
114CCPOTV,Aluminum,ug/L,19200,01/16/2019
114MW6173,Chromium,ug/L,551,01/16/2019
315TCI,Chromium,ug/L,0.07,01/16/2020
315JAL,Aluminum,ug/L,4.69,01/16/2020
315BEL,Aluminum,ug/L,11.7,01/16/2020
315GAV,Aluminum,ug/L,5.55,01/16/2020
315CAP,Aluminum,ug/L,19.1,01/16/2020
315RSB,Aluminum,ug/L,14.3,01/16/2020
511XSSLIB,Bifenthrin,ug/L,0.014,01/16/2020
315RSB,Chromium,ug/L,0.08,01/16/2020
315TCI,Aluminum,ug/L,3.56,01/16/2020
315GAV,Aluminum,ug/L,6.1,01/16/2020
315BEL,Aluminum,ug/L,106,01/16/2020
315BEL,Chromium,ug/L,0.11,01/16/2020
315GAV,Chromium,ug/L,0.09,01/16/2020
315BEL,Aluminum,ug/L,107,01/16/2020
315JAL,Chromium,ug/L,0.07,01/16/2020
315BEL,Chromium,ug/L,1.15,01/16/2020
315GAI,Aluminum,ug/L,9.16,01/16/2020
511XSSLIB,Bifenthrin,ug/L,0.014,01/16/2020
315BEL,Chromium,ug/L,1.16,01/16/2020
315GAV,Aluminum,ug/L,4.59,01/16/2020
520XCOLDR,Bifenthrin,ug/L,0.0003,01/16/2020
315DOS,Aluminum,ug/L,4.25,01/16/2020
4-346,Chromium,ug/L,0.8577,01/17/2017
1-323,Chromium,ug/L,3.52,01/17/2017
4-342,Chromium,ug/L,1.2128,01/17/2017
310SLV,Bifenthrin,ug/L,1.01,01/17/2018
310SLV,Bifenthrin,ug/L,1.06,01/17/2018
309HRT,Bifenthrin,ug/L,0.0402,01/17/2018
309TEM,Bifenthrin,ug/L,0.0196,01/17/2018
312BCU,Bifenthrin,ug/L,0.0116,01/17/2018
309ALD,Bifenthrin,ug/L,0.0183,01/17/2018
520BUT208,Chromium,ug/L,3.92,01/17/2019
521BUT204,Chromium,ug/L,2.12,01/17/2019
521BUT205,Aluminum,ug/L,533,01/17/2019
518BUT210,Aluminum,ug/L,5130,01/17/2019
521BUT204,Aluminum,ug/L,627,01/17/2019
521BUT206,Aluminum,ug/L,429,01/17/2019
520BUT207,Chromium,ug/L,514,01/17/2019
520BUT207,Chromium,ug/L,3.62,01/17/2019
521BUT206,Chromium,ug/L,0.64,01/17/2019
520BUT208,Aluminum,ug/L,1390,01/17/2019
521BUT205,Aluminum,ug/L,503,01/17/2019
520BUT207,Aluminum,ug/L,1500,01/17/2019
521BUT206,Chromium,ug/L,2.62,01/17/2019
520BUT207,Chromium,ug/L,499,01/17/2019
520BUT208,Chromium,ug/L,5.14,01/17/2019
520BUT207,Aluminum,ug/L,1020,01/17/2019
521BUT206,Chromium,ug/L,509,01/17/2019
521BUT206,Aluminum,ug/L,150,01/17/2019
520BUT208,Aluminum,ug/L,2410,01/17/2019
518BUT210,Chromium,ug/L,13.7,01/17/2019
521BUT205,Chromium,ug/L,1.26,01/17/2019
521BUT209,Chromium,ug/L,4.76,01/17/2019
521BUT204,Aluminum,ug/L,516,01/17/2019
518BUT210,Chromium,ug/L,19.8,01/17/2019
521BUT206,Chromium,ug/L,510,01/17/2019
520BUT207,Chromium,ug/L,2.58,01/17/2019
521BUT209,Chromium,ug/L,3.1,01/17/2019
521BUT204,Chromium,ug/L,1.93,01/17/2019
518BUT210,Aluminum,ug/L,3390,01/17/2019
521BUT206,Aluminum,ug/L,1150,01/17/2019
521BUT209,Aluminum,ug/L,1850,01/17/2019
520BUT207,Aluminum,ug/L,1460,01/17/2019
521BUT206,Aluminum,ug/L,439,01/17/2019
520BUT207,Aluminum,ug/L,2030,01/17/2019
521BUT209,Aluminum,ug/L,961,01/17/2019
ME-CC,Captan,ug/L,4.3,01/17/2020
ME-CC,Alachlor,ug/L,0.11,01/17/2020
ME-SCR,Captan,ug/L,4.3,01/17/2020
ME-SCR,Alachlor,ug/L,0.11,01/17/2020
ME-VR2,Captan,ug/L,0.86,01/17/2020
ME-VR2,Alachlor,ug/L,0.022,01/17/2020
ME-CC,Acenaphthene,ug/L,1.9,01/17/2020
ME-SCR,Acenaphthene,ug/L,1.9,01/17/2020
ME-VR2,Acenaphthene,ug/L,0.38,01/17/2020
ME-CC,Acenaphthene,ug/L,0.5,01/17/2020
ME-SCR,Acenaphthene,ug/L,0.5,01/17/2020
ME-VR2,Acenaphthene,ug/L,0.1,01/17/2020
ME-CC,Chromium,ug/L,8.5,01/17/2020
ME-CC,Chromium,ug/L,0.3,01/17/2020
ME-CC,Aluminum,ug/L,8,01/17/2020
ME-CC,Aluminum,ug/L,2500,01/17/2020
ME-SCR,Chromium,ug/L,12,01/17/2020
ME-SCR,Chromium,ug/L,0.12,01/17/2020
ME-SCR,Aluminum,ug/L,2.9,01/17/2020
ME-SCR,Aluminum,ug/L,6500,01/17/2020
ME-VR2,Chromium,ug/L,0.28,01/17/2020
ME-VR2,Chromium,ug/L,0.13,01/17/2020
ME-VR2,Aluminum,ug/L,3,01/17/2020
ME-VR2,Aluminum,ug/L,95,01/17/2020
ME-VR2,Chromium,ug/L,52.7,01/17/2020
ME-VR2,Aluminum,ug/L,149,01/17/2020
ME-CC,Aldrin,ug/L,0.015,01/17/2020
ME-CC,Aldrin,ug/L,0.447,01/17/2020
ME-SCR,Aldrin,ug/L,0.015,01/17/2020
ME-VR2,Aldrin,ug/L,0.003,01/17/2020
535XMLAHO,Aldrin,ug/L,0.179,01/18/2011
535XMLAHO,Aldrin,ug/L,0.185,01/18/2011
4-346,Chromium,ug/L,6.4889,01/18/2017
4-346,Acenaphthene,ug/L,0.089,01/18/2017
4-342,Bifenthrin,ug/L,0.02,01/18/2017
CR-46R,Aluminum,ug/L,1840,01/18/2017
4-346,Chromium,ug/L,219.6642,01/18/2017
1-323,Chromium,ug/L,4.16,01/18/2017
4-346,Chromium,ug/L,7.1682,01/18/2017
4-342,Chromium,ug/L,1.61,01/18/2017
CR-46R,Aluminum,ug/L,17.1,01/18/2017
4-346,Chromium,ug/L,220.6774,01/18/2017
4-346,Acenaphthene,ug/L,0.107,01/18/2017
4-342,Bifenthrin,ug/L,0.019,01/18/2017
4-346,Chromium,ug/L,7.0426,01/18/2017
541WWDPCB,Bifenthrin,ug/L,0.019,01/18/2019
541WWDPC5,Bifenthrin,ug/L,0.0124,01/18/2019
541WWDPC5,Bifenthrin,ug/L,0.0128,01/18/2019
NL,Aluminum,ug/L,1111,01/19/2012
OB,Aluminum,ug/L,1073,01/19/2012
JA,Aluminum,ug/L,151,01/19/2012
14St,Chromium,ug/L,11,01/19/2012
OB,Chromium,ug/L,2.66,01/19/2012
NL,Chromium,ug/L,3.82,01/19/2012
14St,Chromium,ug/L,10.9,01/19/2012
14St,Aluminum,ug/L,823,01/19/2012
JA,Chromium,ug/L,2.9,01/19/2012
14St,Chromium,ug/L,0.82,01/19/2012
ME-VR2,Alachlor,ug/L,0.022,01/19/2017
902ADB848,Chromium,ug/L,2.4,01/19/2017
ME-VR2,Chromium,ug/L,1.8,01/19/2017
ME-VR2,Chromium,ug/L,49.3,01/19/2017
ME-VR2,Aluminum,ug/L,2.8,01/19/2017
ME-VR2,Aluminum,ug/L,816,01/19/2017
ME-VR2,Acenaphthene,ug/L,0.1,01/19/2017
114RR2940,Aluminum,ug/L,6485,01/19/2017
902ADB848,Chromium,ug/L,0.9,01/19/2017
ME-VR2,Captan,ug/L,0.86,01/19/2017
114RR8709,Aluminum,ug/L,4793,01/19/2017
ME-VR2,Chromium,ug/L,49,01/19/2017
Outfall 85,Acenaphthene,ug/L,0.007900001,01/19/2017
114RR6273_SWAMP,Aluminum,ug/L,4273,01/19/2017
114RR8473,Aluminum,ug/L,4745,01/19/2017
ME-VR2,Chromium,ug/L,0.18,01/19/2017
ME-SCR,Alachlor,ug/L,0.022,01/19/2017
ME-SCR,Chromium,ug/L,0.28,01/19/2017
114RR8473,Aluminum,ug/L,4177,01/19/2017
ME-SCR,Aldrin,ug/L,0.003,01/19/2017
ME-VR2,Aluminum,ug/L,690,01/19/2017
114RR4234,Aluminum,ug/L,5725,01/19/2017
114RR7396,Aluminum,ug/L,3703,01/19/2017
ME-VR2,Acenaphthene,ug/L,0.38,01/19/2017
802NVO325,Chromium,ug/L,21,01/19/2017
ME-SCR,Aluminum,ug/L,5.1,01/19/2017
114RR8709,Aluminum,ug/L,3929,01/19/2017
ME-SCR,Chromium,ug/L,1400,01/19/2017
114RR1898,Aluminum,ug/L,5411,01/19/2017
ME-SCR,Aluminum,ug/L,860000,01/19/2017
ME-VR2,Aluminum,ug/L,807,01/19/2017
114BS0310,Aluminum,ug/L,3743,01/19/2017
ME-VR2,Aldrin,ug/L,0.003,01/19/2017
114RR7396,Aluminum,ug/L,4253,01/19/2017
802NVO325,Chromium,ug/L,0.8,01/19/2017
114RR7396,Aluminum,ug/L,3721,01/19/2017
802NVO325,Chromium,ug/L,43.5,01/19/2017
ME-SCR,Captan,ug/L,0.86,01/19/2017
114MW0020,Aluminum,ug/L,1509,01/19/2017
ME-SCR,Acenaphthene,ug/L,1,01/19/2017
ME-SCR,Acenaphthene,ug/L,0.38,01/19/2017
NL,Aluminum,ug/L,97.2,01/20/2012
PGC015,Bifenthrin,ug/L,0.031,01/20/2012
PGC025,Bifenthrin,ug/L,0.0482,01/20/2012
ASBS-TRI000_ORW,Acenaphthene,ug/L,0.038,01/20/2012
JA,Aluminum,ug/L,296,01/20/2012
JA,Chromium,ug/L,2.91,01/20/2012
14St,Chromium,ug/L,0.45,01/20/2012
14St,Aluminum,ug/L,952,01/20/2012
ASBS-TRI000_ORW,Chromium,ug/L,10,01/20/2012
OB,Chromium,ug/L,2.48,01/20/2012
NL,Chromium,ug/L,0.54,01/20/2012
ASBS-TRI000_ORW,Chromium,ug/L,5.7,01/20/2012
JA,Aluminum,ug/L,285,01/20/2012
ASBS-TRI000_ORW,Chromium,ug/L,10,01/20/2012
ASBS-TRI000_ORW,Chromium,ug/L,5.7,01/20/2012
OB,Aluminum,ug/L,886,01/20/2012
JA,Chromium,ug/L,2.77,01/20/2012
01T_ODD2_DCH,Bifenthrin,ug/L,0.3308,01/20/2017
06_UPLAND,Bifenthrin,ug/L,0.5855,01/20/2017
SLR-MLS,Chromium,ug/L,47.7,01/20/2017
07D_HITCH_LEVEE_2,Bifenthrin,ug/L,0.0456,01/20/2017
SLR-MLS,Chromium,ug/L,49.4,01/20/2017
SLR-MLS,Chromium,ug/L,47.7,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.6345,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.6345,01/20/2017
07_HITCH,Bifenthrin,ug/L,0.2346,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.6,01/20/2017
SLR-MLS,Chromium,ug/L,49.4,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.0065,01/20/2017
13_SB_HILL,Bifenthrin,ug/L,0.0448,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.0062,01/20/2017
13_BELT,Bifenthrin,ug/L,0.0532,01/20/2017
06T_FC_BR,Bifenthrin,ug/L,0.0151,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.6,01/20/2017
10_GATE,Bifenthrin,ug/L,0.0491,01/20/2017
SLR-MLS,Chromium,ug/L,1.1,01/20/2017
SLR-MLS,Chromium,ug/L,46.7,01/20/2017
SLR-MLS,Chromium,ug/L,49,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.0062,01/20/2017
SLR-MLS,Chromium,ug/L,0.68,01/20/2017
SLR-MLS,Bifenthrin,ug/L,0.0065,01/20/2017
SLR-MLS,Chromium,ug/L,1.1,01/20/2017
SLR-MLS,Chromium,ug/L,0.68,01/20/2017
SLR-MLS,Chromium,ug/L,49,01/20/2017
SLR-MLS,Chromium,ug/L,46.7,01/20/2017
ME-VR2,Aluminum,ug/L,115,01/21/2012
Freeport,Acenaphthene,ug/L,0.0035,01/21/2012
ME-VR2,Aluminum,ug/L,2.2,01/21/2012
ME-CC,Aluminum,ug/L,12,01/21/2012
ME-CC,Captan,ug/L,0.86,01/21/2012
ME-VR2,Aldrin,ug/L,0.0015,01/21/2012
ME-SCR,Aluminum,ug/L,5.1,01/21/2012
ME-SCR,Chromium,ug/L,9.4,01/21/2012
ME-VR2,Aluminum,ug/L,109,01/21/2012
Orange 43,Bifenthrin,ug/L,0.0198,01/21/2012
ME-SCR,Aluminum,ug/L,5500,01/21/2012
ME-CC,Chromium,ug/L,0.3,01/21/2012
ME-CC,Alachlor,ug/L,0.022,01/21/2012
Nimbus,Acenaphthene,ug/L,0.0035,01/21/2012
ME-SCR,Aldrin,ug/L,0.0015,01/21/2012
ME-CC,Aldrin,ug/L,0.0015,01/21/2012
Veterans,Acenaphthene,ug/L,0.0035,01/21/2012
ME-VR2,Alachlor,ug/L,0.022,01/21/2012
ME-VR2,Chromium,ug/L,46.2,01/21/2012
ME-VR2,Captan,ug/L,0.86,01/21/2012
ME-CC,Acenaphthene,ug/L,0.12,01/21/2012
ME-SCR,Alachlor,ug/L,0.022,01/21/2012
ME-VR2,Chromium,ug/L,0.22,01/21/2012
ME-VR2,Acenaphthene,ug/L,0.12,01/21/2012
ME-VR2,Aluminum,ug/L,67,01/21/2012
Discovery,Acenaphthene,ug/L,0.0035,01/21/2012
ME-SCR,Chromium,ug/L,0.13,01/21/2012
ME-CC,Chromium,ug/L,23,01/21/2012
ME-SCR,Captan,ug/L,0.86,01/21/2012
ME-VR2,Chromium,ug/L,0.074,01/21/2012
ME-VR2,Chromium,ug/L,46.8,01/21/2012
ME-CC,Aluminum,ug/L,9000,01/21/2012
Freeport,Acenaphthene,ug/L,0.0035,01/21/2012
902LTC777,Chromium,ug/L,0.4,01/21/2016
902LTC777,Chromium,ug/L,0.5,01/21/2016
902LMC778,Chromium,ug/L,0.7,01/21/2016
902LMC778,Chromium,ug/L,0.7,01/21/2016
902LTC777,Chromium,ug/L,0.4,01/21/2016
902LMC778,Chromium,ug/L,0.7,01/21/2016
902LMC778,Chromium,ug/L,0.7,01/21/2016
902LTC777,Chromium,ug/L,0.5,01/21/2016
314SAL,Chromium,ug/L,0.2,01/21/2020
314SYI,Aluminum,ug/L,3.04,01/21/2020
314SYC,Chromium,ug/L,0.3,01/21/2020
314SYN,Aluminum,ug/L,51,01/21/2020
313SAI,Chromium,ug/L,0.22,01/21/2020
313SAI,Aluminum,ug/L,34.5,01/21/2020
314SYF,Chromium,ug/L,0.77,01/21/2020
314SYP,Aluminum,ug/L,151,01/21/2020
314SYP,Chromium,ug/L,0.52,01/21/2020
314SYC,Aluminum,ug/L,129,01/21/2020
314SYP,Chromium,ug/L,0.82,01/21/2020
314SAL,Aluminum,ug/L,55,01/21/2020
314SYP,Aluminum,ug/L,234,01/21/2020
314SYF,Aluminum,ug/L,138,01/21/2020
314SYI,Chromium,ug/L,0.14,01/21/2020
314SYN,Chromium,ug/L,0.35,01/21/2020
01T_ODD3_EDI,Bifenthrin,ug/L,0.0089,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.011,01/22/2017
S02T_TODD,Aldrin,ug/L,0.3783,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.8489,01/22/2017
S03T_BOULD,Bifenthrin,ug/L,0.0205,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.0147,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.0126,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.9123,01/22/2017
S04T_TAPO,Bifenthrin,ug/L,0.0103,01/22/2017
S02T_TODD,Aldrin,ug/L,0.4117,01/22/2017
S02T_TODD,Bifenthrin,ug/L,0.7337,01/23/2012
13_SB_HILL,Bifenthrin,ug/L,0.0016,01/23/2012
S02T_TODD,Bifenthrin,ug/L,0.779,01/23/2012
01T_ODD3_ARN,Bifenthrin,ug/L,0.0007,01/23/2012
06T_FC_BR,Aldrin,ug/L,0.0315,01/23/2012
S03T_BOULD,Bifenthrin,ug/L,0.0165,01/23/2012
S02T_TODD,Aldrin,ug/L,0.8402,01/23/2012
S02T_TODD,Aldrin,ug/L,0.8254,01/23/2012
07T_DC_H,Bifenthrin,ug/L,0.0135,01/23/2012
07D_HITCH_LEVEE_2,Aldrin,ug/L,0.0179,01/23/2012
01T_ODD2_DCH,Aldrin,ug/L,0.0147,01/23/2012
01T_ODD2_DCH,Bifenthrin,ug/L,0.1437,01/23/2012
906SDL062RW,Chromium,ug/L,0.4077,01/23/2013
906SDL062RW,Chromium,ug/L,0.3362,01/23/2013
S02T_TODD,Aldrin,ug/L,0.6521,01/25/2013
901INTSC5,Bifenthrin,ug/L,0.0085,01/25/2013
07_HITCH,Bifenthrin,ug/L,0.0172,01/25/2013
906SDL062RW,Bifenthrin,ug/L,0.0067,01/25/2013
11-335,Aldrin,ug/L,0.004,01/25/2013
S02T_TODD,Bifenthrin,ug/L,0.9399,01/25/2013
906SDL062RW,Chromium,ug/L,0.681,01/25/2013
Orange 43,Bifenthrin,ug/L,0.0065,01/25/2013
11-335,Chromium,ug/L,2.2,01/25/2013
906SDL062RW,Chromium,ug/L,0.7765,01/25/2013
11-335,Acenaphthene,ug/L,0.004,01/25/2013
01T_ODD2_DCH,Bifenthrin,ug/L,0.0138,01/25/2013
